Unnamed: 0,ligand,homo,lumo,dipole,rh_charge,rh_LP_1_occ,rh_LP_1_eng,rh_LP_2_occ,rh_LP_2_eng,rh_LP_3_occ,rh_LP_3_eng,rh_LP_4_occ,rh_LP_4_eng,bite_angle,homo_no_rh,lumo_no_rh,dipole_no_rh,r1_nbo,r2_nbo,r3_nbo,r4_nbo,bridge_nbo,p1_nbo,p2_nbo,c1_nbo,c2_nbo,c3_nbo,c4_nbo,p1_nmr,p1_nmr_aniso,p2_nmr,p2_nmr_aniso,p1_rh_bond_occ,p2_rh_bond_occ,p1_rh_bond_eng,p2_rh_bond_eng,p1_rh_antibond_occ,p2_rh_antibond_occ,p1_rh_antibond_eng,p2_rh_antibond_eng,p1_r1_bond_occ,p1_r2_bond_occ,p2_r3_bond_occ,p2_r4_bond_occ,p1_r1_bond_eng,p1_r2_bond_eng,p2_r3_bond_eng,p2_r4_bond_eng,p1_r1_antibond_occ,p1_r2_antibond_occ,p2_r3_antibond_occ,p2_r4_antibond_occ,p1_r1_antibond_eng,p1_r2_antibond_eng,p2_r3_antibond_eng,p2_r4_antibond_eng,p1_bridge_bond_occ,p2_bridge_bond_occ,p1_bridge_bond_eng,p2_bridge_bond_eng,p1_bridge_antibond_occ,p2_bridge_antibond_occ,p1_bridge_antibond_eng,p2_bridge_antibond_eng,c1_rh_dist,c2_rh_dist,c3_rh_dist,c4_rh_dist,p1_c1_dist,p1_c2_dist,p2_c3_dist,p2_c4_dist,p1_bridge_dist,p2_bridge_dist,p1_angle_sum,p2_angle_sum,rh_p1_bridge_angle,rh_p2_bridge_angle,r1_p1_rh_angle,r2_p1_rh_angle,r3_p2_rh_angle,r4_p2_rh_angle,r1_p1_bridge_angle,r2_p1_bridge_angle,r3_p2_bridge_angle,r4_p2_bridge_angle,p1_nbo_no_rh,p2_nbo_no_rh,r1_nbo_no_rh,r2_nbo_no_rh,r3_nbo_no_rh,r4_nbo_no_rh,bridge_nbo_no_rh,p1_nmr_no_rh,p1_nmr_aniso_no_rh,p2_nmr_no_rh,p2_nmr_aniso_no_rh,p1_LP_occ_no_rh,p1_LP_eng_no_rh,p2_LP_occ_no_rh,p2_LP_eng_no_rh,p1_r1_bond_occ_no_rh,p1_r2_bond_occ_no_rh,p2_r3_bond_occ_no_rh,p2_r4_bond_occ_no_rh,p1_r1_bond_eng_no_rh,p1_r2_bond_eng_no_rh,p2_r3_bond_eng_no_rh,p2_r4_bond_eng_no_rh,p1_r1_antibond_occ_no_rh,p1_r2_antibond_occ_no_rh,p2_r3_antibond_occ_no_rh,p2_r4_antibond_occ_no_rh,p1_r1_antibond_eng_no_rh,p1_r2_antibond_eng_no_rh,p2_r3_antibond_eng_no_rh,p2_r4_antibond_eng_no_rh,p1_bridge_bond_occ_no_rh,p2_bridge_bond_occ_no_rh,p1_bridge_bond_eng_no_rh,p2_bridge_bond_eng_no_rh,p1_bridge_antibond_occ_no_rh,p2_bridge_antibond_occ_no_rh,p1_bridge_antibond_eng_no_rh,p2_bridge_antibond_eng_no_rh,p1_LP_s_occ_no_rh,p2_LP_s_occ_no_rh,Vbur%_1.0,NE_1.0,NW_1.0,SE_1.0,SW_1.0,Vbur%_2.0,NE_2.0,NW_2.0,SE_2.0,SW_2.0,Vbur%_3.0,NE_3.0,NW_3.0,SE_3.0,SW_3.0,Vbur%_4.0,NE_4.0,NW_4.0,SE_4.0,SW_4.0,Vbur%_5.0,NE_5.0,NW_5.0,SE_5.0,SW_5.0,Vbur%_6.0,NE_6.0,NW_6.0,SE_6.0,SW_6.0
147.0,MB-48,-0.31045,-0.16635,0.9962,-0.40662,1.98045,-0.31333,1.95061,-0.36688,1.80512,-0.3308,1.80056,-0.32567,95.640006,-0.18672,-0.03937,2.3991,-0.35387,-0.34403,-0.65831,-0.33895,-0.97869,1.13097,1.10809,-0.1599,-0.16692,-0.1486,-0.18207,314.1115,101.4475,318.6107,69.7757,1.89162,1.89259,0.53793,0.53231,0.2666,0.26331,0.22226,0.19479,1.9623,1.96011,1.9651,1.96329,0.69931,0.69799,0.67326,0.69903,0.05439,0.07262,0.06269,0.06715,0.08768,0.0864,0.05748,0.08705,1.96422,1.97222,0.66305,0.66861,0.05018,0.03801,0.03905,0.04221,2.281597,2.252853,2.246242,2.274481,4.563413,4.563974,4.502406,4.616491,1.87655,1.868805,319.324808,319.705768,93.507747,93.397913,118.72487,122.429022,117.463655,124.047654,105.205397,107.58872,105.930578,108.827932,0.83237,0.80866,-0.33978,-0.31568,-0.6724,-0.32155,-1.00639,244.9139,93.3279,242.1054,91.7957,1.8848,-0.33058,1.89613,-0.32752,1.95964,1.95705,1.95959,1.96221,0.55323,0.54546,0.52113,0.54459,0.03207,0.05558,0.03818,0.05295,0.21547,0.21909,0.19049,0.22299,1.96011,1.9716,0.52822,0.533,0.03121,0.02478,0.1718,0.17645,45.39,45.93,40.293454,39.954853,40.632054,40.632054,39.954853,42.032541,41.632231,42.807335,42.058368,41.632231,40.90435,38.531734,46.968117,40.189213,37.928337,41.616753,39.111477,46.728943,42.211843,38.414748,38.698125,35.268519,42.46003,39.819779,37.244174,32.704318,27.308721,37.331852,33.292213,32.884485
148.0,MB-49,-0.31181,-0.16842,1.0911,-0.41961,1.98018,-0.31287,1.95273,-0.36742,1.80764,-0.33074,1.80005,-0.32658,96.438712,-0.19035,-0.0393,2.2826,-0.35086,-0.34201,-0.27838,-0.28543,-0.95714,1.12535,1.0994,-0.1638,-0.16263,-0.14767,-0.18255,318.2747,108.843,301.4734,199.7379,1.89391,1.8795,0.53581,0.53093,0.26779,0.26187,0.22,0.225,1.96208,1.95964,1.95222,1.95174,0.69748,0.69566,0.67182,0.67424,0.05421,0.07223,0.05884,0.06114,0.08914,0.08758,0.10108,0.10161,1.96618,1.95813,0.66285,0.65919,0.04883,0.0488,0.04189,0.04331,2.28717,2.251947,2.247222,2.279632,4.585205,4.550029,4.482482,4.618126,1.876001,1.878951,319.438267,313.210878,93.976751,93.968177,118.692547,122.123063,124.071576,125.555823,105.201725,107.933647,110.247657,109.833921,0.82537,0.83238,-0.33895,-0.31614,-0.2888,-0.29104,-0.98345,210.8317,51.1517,210.8317,51.1517,1.88815,-0.3318,1.83962,-0.33454,1.95992,1.95779,1.94942,1.94805,0.55252,0.54425,0.51918,0.51752,0.03259,0.05486,0.03646,0.04412,0.21674,0.21843,0.23369,0.23749,1.96201,1.94907,0.52997,0.5221,0.0304,0.03129,0.17284,0.17638,45.61,46.25,40.801354,40.857788,40.744921,40.744921,40.857788,42.41671,42.264979,42.962293,42.174587,42.264979,41.619487,39.790673,47.117104,39.835369,39.734803,42.852321,40.948731,47.160325,41.713736,41.586494,40.192875,38.741289,43.25786,39.842641,38.929709,33.568643,32.07447,37.63436,33.493582,31.072157
149.0,MB-4,-0.31762,-0.17298,2.5372,-0.43331,1.98401,-0.32185,1.95434,-0.37216,1.81136,-0.33533,1.79757,-0.33333,96.735187,-0.17814,0.01352,1.9482,-0.89733,-0.90016,-0.46658,-0.46365,-1.00194,1.12356,1.10282,-0.16761,-0.15903,-0.15515,-0.17521,345.3334,48.2204,305.9207,123.3428,1.90543,1.90304,0.55653,0.54475,0.26082,0.26063,0.1671,0.1859,1.97825,1.97883,1.96045,1.9602,0.70012,0.70158,0.67156,0.67175,0.04554,0.0487,0.0686,0.06785,0.0532,0.05314,0.04021,0.04176,1.97465,1.97343,0.67548,0.67026,0.04342,0.04065,0.03236,0.03064,2.299571,2.266984,2.246408,2.279543,4.595779,4.533777,4.52328,4.630559,1.869077,1.880352,316.466087,317.609176,96.025827,94.315931,119.84266,122.470241,122.986977,118.972996,106.482029,106.480049,105.36767,106.260616,0.79381,0.78661,-0.91687,-0.91807,-0.47891,-0.4777,-1.03139,280.8068,145.1671,221.9772,90.5435,1.93502,-0.33147,1.9362,-0.33661,1.981,1.98103,1.96076,1.95786,0.53081,0.52955,0.50109,0.50263,0.02624,0.0304,0.04452,0.04505,0.20615,0.2079,0.19071,0.19001,1.97333,1.97205,0.523,0.51923,0.0278,0.02578,0.18256,0.17707,48.51,49.28,40.744921,38.939052,42.55079,42.55079,38.939052,42.261751,41.167355,42.975207,42.975207,41.929236,41.687463,43.35146,38.747765,38.192789,46.457837,42.642837,47.642915,38.278195,37.331637,47.318602,39.086397,46.006118,33.431617,32.878181,44.029674,28.761735,36.888748,21.781487,21.620028,34.756678
150.0,MB-50,-0.31383,-0.16939,1.547,-0.42995,1.98103,-0.3155,1.95308,-0.3695,1.80938,-0.33393,1.80271,-0.32796,95.951567,-0.18956,-0.03809,2.7037,-0.35027,-0.34243,-0.33579,-0.35008,-0.96604,1.12489,1.08274,-0.16601,-0.1593,-0.14689,-0.18358,316.7401,109.9439,321.6958,99.7122,1.89272,1.89892,0.53734,0.53968,0.26903,0.25721,0.2049,0.19585,1.96184,1.95996,1.97029,1.9644,0.69756,0.69782,0.67926,0.70224,0.05412,0.0722,0.05805,0.0666,0.0877,0.08687,0.04144,0.08738,1.96473,1.96554,0.66314,0.66262,0.04818,0.05317,0.04349,0.03969,2.290446,2.254704,2.247206,2.28072,4.600212,4.552031,4.489063,4.617086,1.87288,1.871488,319.904552,319.377929,94.061597,94.218815,117.687883,122.70653,115.980636,124.242379,105.226418,108.367324,103.88102,108.393682,0.82237,0.77755,-0.33725,-0.31415,-0.35368,-0.33136,-0.9923,234.6928,109.1405,239.3584,97.9098,1.88485,-0.32808,1.9061,-0.32944,1.95946,1.95752,1.96978,1.96317,0.55115,0.54485,0.52791,0.54666,0.0333,0.05418,0.0342,0.0521,0.21736,0.22112,0.18205,0.22322,1.96039,1.96173,0.52764,0.52721,0.03025,0.03572,0.17607,0.17279,45.14,45.79,40.519187,40.632054,40.406321,40.406321,40.632054,42.248838,42.045455,42.975207,41.877583,42.097107,42.547862,39.343713,47.716776,38.952622,44.178337,42.668829,37.581466,47.349637,40.767178,44.977034,38.827418,33.075274,43.088361,39.201697,39.944341,32.221756,25.343553,37.715996,32.999229,32.828246
151.0,MB-51,-0.31018,-0.16575,0.8331,-0.39182,1.98026,-0.31199,1.95191,-0.36577,1.80802,-0.32811,1.7956,-0.32709,95.944735,-0.1874,-0.03919,2.3782,-0.35461,-0.34415,-0.44927,-0.34322,-0.98011,1.13175,1.09254,-0.15823,-0.17379,-0.14987,-0.18122,311.0127,101.3172,312.5497,69.2503,1.88924,1.89302,0.53606,0.52786,0.27595,0.26931,0.2108,0.191,1.96174,1.95959,1.95375,1.96284,0.69831,0.69712,0.65547,0.69693,0.05525,0.07238,0.077,0.06605,0.08788,0.08694,0.04683,0.08777,1.96409,1.97088,0.66361,0.66455,0.04982,0.0339,0.04194,0.04453,2.286437,2.259427,2.241495,2.265341,4.551948,4.57747,4.514299,4.624688,1.873214,1.871811,319.435878,318.372667,93.548623,92.521687,119.001869,122.126839,118.784816,123.783696,105.402432,107.683098,104.307536,107.85882,0.83375,0.80227,-0.33968,-0.31511,-0.46227,-0.32969,-1.00646,245.4572,93.113,229.2435,99.4623,1.88337,-0.32884,1.90653,-0.33255,1.95947,1.95702,1.94766,1.9622,0.55334,0.54491,0.50216,0.54374,0.03216,0.05543,0.04982,0.05186,0.21607,0.21986,0.17932,0.2223,1.9606,1.96974,0.52959,0.53025,0.03097,0.02134,0.17439,0.17835,45.12,47.04,39.672686,38.374718,40.970655,40.970655,38.374718,41.754907,40.870351,43.052686,42.22624,40.870351,41.694912,41.284267,47.135727,40.192938,38.166716,43.2581,44.741171,46.857737,42.210291,39.223202,40.708074,42.272398,42.639778,39.978241,37.941881,34.815525,34.816999,37.431176,33.415121,33.598803
152.0,MB-52,-0.32375,-0.18201,2.8927,-0.43586,1.98326,-0.33035,1.94833,-0.38332,1.81419,-0.34474,1.8132,-0.34429,95.496928,-0.20634,-0.03959,2.8617,-0.64755,-0.6435,-0.34906,-0.35215,-1.01279,1.50993,1.13321,-0.17047,-0.14479,-0.15028,-0.17577,258.5152,140.7487,316.8267,116.3155,1.90363,1.88729,0.57515,0.54137,0.26062,0.27428,0.22295,0.19156,1.97442,1.97567,1.96178,1.96143,0.84152,0.84934,0.70842,0.70864,0.10505,0.10741,0.05824,0.06455,0.05269,0.0537,0.08011,0.07829,1.96414,1.96182,0.69078,0.67288,0.05723,0.05096,0.03392,0.02418,2.2986,2.258298,2.256508,2.296123,4.595359,4.481159,4.532005,4.64184,1.853317,1.882862,314.805716,320.4604,95.996777,93.744899,115.41108,127.814437,118.638624,121.539832,105.542441,105.344602,108.391242,105.252785,1.20295,0.82867,-0.642,-0.63673,-0.3306,-0.32996,-1.04652,169.9246,200.0106,251.2889,55.4683,1.93429,-0.37253,1.8761,-0.34009,1.97314,1.97483,1.96168,1.95666,0.69727,0.70377,0.56191,0.55915,0.07486,0.07974,0.03814,0.04622,0.18702,0.19353,0.20938,0.20797,1.96282,1.95809,0.55783,0.53913,0.03899,0.03261,0.16415,0.15556,52.11,44.65,41.591422,39.841986,43.340858,43.340858,39.841986,42.971978,41.309401,45.441632,43.207645,41.929236,43.058142,37.861293,50.357569,38.140644,45.873063,43.34267,39.094408,49.934827,38.105952,46.235491,40.301276,39.220617,44.330043,36.73804,40.916401,34.281827,35.266452,36.292802,31.620935,33.947118
153.0,MB-53,-0.30357,-0.16152,0.5776,-0.38904,1.98053,-0.30909,1.95095,-0.36057,1.7965,-0.31849,1.79493,-0.32514,96.116283,-0.17606,-0.03042,2.057,-0.34002,-1.14746,-1.14823,-0.34161,-0.9928,1.14627,1.13979,-0.1787,-0.15337,-0.16812,-0.16359,321.8786,66.8731,323.1458,55.331,1.88883,1.89178,0.52818,0.52974,0.26573,0.26412,0.19179,0.19663,1.96329,1.97142,1.97146,1.96216,0.69552,0.68789,0.694,0.69238,0.06918,0.05449,0.06316,0.06307,0.08981,0.07361,0.07401,0.08551,1.9723,1.97134,0.66695,0.66568,0.03843,0.0413,0.04702,0.04418,2.27647,2.248128,2.246873,2.273989,4.616002,4.506865,4.567072,4.565873,1.868058,1.871231,322.541579,322.459204,93.414119,93.177904,121.95229,116.90201,121.67704,117.429939,108.621205,107.007424,108.086098,107.414231,0.84597,0.83924,-0.32445,-1.16533,-1.16128,-0.33116,-1.02463,252.594,103.9418,258.7526,110.7052,1.88672,-0.31807,1.8965,-0.32114,1.96173,1.96616,1.96502,1.96123,0.54142,0.5386,0.54012,0.54507,0.05465,0.03258,0.04727,0.04205,0.22475,0.20509,0.2081,0.21471,1.97175,1.97074,0.5306,0.52993,0.02454,0.02669,0.18131,0.17853,45.0,45.28,40.06772,39.954853,40.180587,40.180587,39.954853,41.677428,41.593492,41.761364,41.761364,41.593492,39.204969,37.794249,38.565256,38.885578,41.574791,40.060362,37.634225,39.474583,39.611135,43.521507,37.449741,33.992148,38.634859,35.892908,41.279051,33.634178,29.453943,35.543109,31.563336,37.976325
154.0,MB-54,-0.30277,-0.15832,1.3854,-0.3794,1.98159,-0.30452,1.95577,-0.35692,1.79996,-0.31944,1.79353,-0.31923,97.424036,-0.17452,-0.02614,3.1999,-0.37955,-0.36434,-0.46701,-0.46322,-0.99087,1.11793,1.10063,-0.17263,-0.16523,-0.15351,-0.1947,332.5664,73.2206,300.4874,117.7076,1.88861,1.89395,0.5159,0.52072,0.28949,0.27578,0.22052,0.23162,1.95575,1.95656,1.95948,1.95884,0.68374,0.68441,0.65554,0.65488,0.0629,0.07501,0.06886,0.06754,0.09838,0.09423,0.05503,0.05568,1.9685,1.97043,0.65394,0.65591,0.04162,0.04048,0.05937,0.05362,2.280538,2.24128,2.244016,2.283473,4.614375,4.550119,4.47092,4.639499,1.874069,1.872867,320.148539,317.515053,93.987272,94.48384,116.793844,123.367613,123.995107,118.07129,105.481798,108.060664,106.122632,105.9276,0.84601,0.78463,-0.3683,-0.34896,-0.47661,-0.47448,-1.01929,258.6015,100.769,225.9817,73.34,1.89174,-0.31545,1.93246,-0.32853,1.95209,1.95628,1.96042,1.9574,0.5375,0.53172,0.49565,0.49586,0.04216,0.05683,0.04176,0.0457,0.22657,0.22801,0.19634,0.19523,1.96609,1.9707,0.51734,0.51744,0.02721,0.02608,0.1939,0.18935,46.08,48.56,39.616253,40.180587,39.051919,39.051919,40.180587,42.277893,41.916322,43.001033,41.231921,42.962293,44.668132,42.707092,49.783969,38.274732,47.906734,46.988859,46.665322,52.436224,39.74924,49.104649,45.220507,45.19725,49.905396,40.359812,45.41957,38.43621,36.627058,44.097238,37.722799,35.297746
155.0,MB-55,-0.30696,-0.16908,0.4118,-0.43028,1.98072,-0.31181,1.9562,-0.36393,1.81032,-0.32512,1.80142,-0.32766,96.43297,-0.1803,-0.03214,1.9265,-0.36129,-0.73557,-0.72041,-0.36489,-1.04908,1.34633,1.3355,-0.16585,-0.16884,-0.17728,-0.15833,264.368,174.9719,265.761,156.6285,1.88576,1.88816,0.52344,0.52643,0.27336,0.27178,0.22998,0.23704,1.95667,1.97467,1.9712,1.95741,0.68804,0.82515,0.81025,0.69279,0.08429,0.07645,0.0859,0.06551,0.09191,0.10778,0.09946,0.09347,1.96656,1.96687,0.65727,0.65398,0.08932,0.09573,0.05043,0.04711,2.287495,2.269677,2.265822,2.278117,4.602436,4.555607,4.585774,4.558087,1.878065,1.884359,323.264252,323.061039,94.267507,93.943694,120.631215,117.61349,120.894253,118.152345,107.377741,110.559856,111.12988,108.108358,1.02684,1.02456,-0.34445,-0.73832,-0.72455,-0.35204,-1.08137,178.2398,117.5796,180.2532,129.8804,1.88666,-0.31368,1.89272,-0.31976,1.95581,1.97208,1.96738,1.95683,0.53981,0.67929,0.66113,0.54705,0.06473,0.04905,0.06448,0.04505,0.22787,0.24435,0.23694,0.22586,1.96587,1.96778,0.51748,0.5131,0.0694,0.07652,0.18586,0.18341,45.32,46.88,40.632054,40.519187,40.744921,40.744921,40.519187,44.253616,44.460227,42.239153,48.243802,42.071281,44.790115,47.973778,38.900477,52.134237,40.151967,45.345959,47.689467,40.120104,50.853454,42.720812,43.984343,45.912302,39.576961,48.046419,42.40169,39.119121,40.890743,35.265091,42.445462,37.875187
156.0,MB-56,-0.30765,-0.16294,0.1139,-0.38936,1.98434,-0.30984,1.95576,-0.36143,1.7989,-0.32007,1.79657,-0.32815,97.231966,-0.17533,0.01385,1.855,-0.25479,-0.90375,-0.90353,-0.25399,-1.00623,1.13182,1.12948,-0.17307,-0.16351,-0.16466,-0.1722,325.4308,118.6428,324.4065,118.0498,1.89572,1.8959,0.52749,0.52695,0.27275,0.27266,0.19639,0.19641,1.95437,1.97613,1.97636,1.9543,0.66736,0.68378,0.68452,0.66677,0.08232,0.03918,0.03984,0.08116,0.05091,0.06538,0.06503,0.05031,1.97224,1.97208,0.66093,0.66035,0.03959,0.03972,0.04636,0.0456,2.275493,2.255181,2.254623,2.273994,4.585302,4.56797,4.574031,4.581024,1.874344,1.875581,318.049342,318.057422,95.069546,94.954431,126.244068,114.49558,115.26957,125.595398,107.746918,104.069145,104.098566,107.726254,0.8222,0.82154,-0.26941,-0.92113,-0.92045,-0.26862,-1.03212,243.2805,92.6633,242.9727,93.6552,1.92583,-0.32552,1.92591,-0.32613,1.9493,1.97881,1.97884,1.94937,0.49925,0.52813,0.52785,0.49969,0.05932,0.02042,0.02158,0.05715,0.19471,0.20726,0.2071,0.19352,1.97098,1.97072,0.51866,0.51775,0.02461,0.02471,0.18634,0.18541,47.46,47.54,39.841986,39.841986,39.841986,39.841986,39.841986,41.677428,41.619318,41.735537,41.735537,41.619318,41.680945,39.03829,43.992104,39.287843,44.405542,44.023105,38.929924,48.739991,39.536652,48.885854,41.542958,34.569235,48.097663,35.256693,48.248242,34.006418,23.518527,43.924895,24.178874,44.403374
157.0,MB-57,-0.30849,-0.16689,2.4709,-0.38328,1.98271,-0.31098,1.95578,-0.36364,1.80628,-0.32598,1.79493,-0.32589,97.658458,-0.18473,-0.05027,2.0554,-0.46386,-0.46679,-0.30496,-0.34182,-0.98998,1.10316,1.08868,-0.18588,-0.15586,-0.16464,-0.1706,302.3742,119.9996,327.2375,105.0186,1.89498,1.89031,0.52999,0.5267,0.28025,0.29128,0.21443,0.20307,1.95848,1.95913,1.95697,1.95738,0.66128,0.66213,0.68866,0.68931,0.0672,0.06921,0.06749,0.06487,0.04912,0.04782,0.0847,0.08692,1.97108,1.96753,0.66293,0.66033,0.0404,0.0432,0.04396,0.04379,2.291189,2.253188,2.245183,2.277722,4.640486,4.50332,4.561136,4.611761,1.874149,1.879736,317.154391,317.675445,94.941813,94.170064,117.806796,124.151994,123.383507,118.646314,105.999079,105.645369,108.34084,103.685108,0.7836,0.82431,-0.47473,-0.47629,-0.28508,-0.32698,-1.01479,224.54,75.6382,241.065,115.1082,1.9351,-0.33829,1.89167,-0.33334,1.95784,1.96065,1.95816,1.95371,0.50413,0.50312,0.53879,0.54404,0.04416,0.04243,0.05016,0.04256,0.18724,0.18905,0.21598,0.21495,1.97126,1.96365,0.52575,0.52641,0.02571,0.02711,0.17787,0.17565,48.8,46.42,39.446953,38.487585,40.406321,40.406321,38.487585,42.223011,41.128616,43.143079,41.980888,42.639463,44.551736,38.06615,47.947706,43.001341,49.191746,47.129291,40.444417,48.72137,47.299981,52.051393,44.983011,40.928227,45.134969,45.84529,48.023556,37.80761,37.904213,35.348995,36.791691,41.185541
158.0,MB-58,-0.30978,-0.16505,1.7988,-0.35457,1.97948,-0.31016,1.95435,-0.36466,1.80425,-0.32558,1.78601,-0.3254,97.032439,-0.18018,-0.0227,1.7804,-0.46791,-0.46477,-0.45256,-0.45128,-1.0083,1.09955,1.05182,-0.17342,-0.16527,-0.15089,-0.19185,305.3125,86.1655,291.2212,158.2601,1.89117,1.89549,0.52277,0.5359,0.28161,0.27682,0.18685,0.20862,1.95897,1.96053,1.94595,1.94321,0.66017,0.66497,0.63886,0.64007,0.06882,0.07908,0.08201,0.08352,0.04851,0.04714,0.03041,0.03452,1.97112,1.97176,0.66383,0.66349,0.03709,0.03728,0.04785,0.04344,2.288681,2.247502,2.236305,2.273776,4.614449,4.547375,4.447342,4.640326,1.869994,1.870591,323.050076,308.802149,93.622392,93.562604,114.144898,122.032575,130.481396,122.419955,104.00838,106.573455,106.343543,108.724471,0.78502,0.78994,-0.48252,-0.47824,-0.47824,-0.47521,-1.03508,225.381,86.736,208.7254,82.3849,1.92118,-0.31704,1.94006,-0.36165,1.9605,1.95917,1.94326,1.93387,0.50239,0.49993,0.48155,0.48229,0.04612,0.05882,0.04791,0.05826,0.18759,0.19093,0.16921,0.17292,1.96988,1.97054,0.52377,0.5251,0.02334,0.0236,0.18742,0.17765,46.34,53.03,39.841986,39.841986,39.841986,39.841986,39.841986,41.499871,41.46436,41.541839,41.528926,41.46436,41.212567,40.669696,45.426103,38.844607,39.909863,45.121346,45.743591,48.338092,40.467693,45.936006,45.18306,49.809214,45.767242,38.026237,47.129545,40.547077,48.033924,38.585423,32.342963,43.225997
159.0,MB-59,-0.30976,-0.16734,0.685,-0.37251,1.98238,-0.31221,1.95494,-0.36444,1.80665,-0.3272,1.79284,-0.32534,97.131512,-0.18621,-0.03491,1.9868,-0.34786,-0.34169,-0.25331,-0.3466,-0.99062,1.13506,1.08103,-0.18178,-0.15573,-0.15253,-0.18545,315.6841,110.8449,308.4396,103.0195,1.88324,1.8948,0.53167,0.52415,0.28412,0.27386,0.19975,0.19888,1.95993,1.95978,1.94207,1.95933,0.69408,0.69377,0.64933,0.68986,0.06169,0.06056,0.10074,0.0552,0.08855,0.08953,0.03331,0.08542,1.96475,1.96923,0.66265,0.66213,0.04906,0.03981,0.04492,0.04471,2.306554,2.263232,2.230962,2.276656,4.634725,4.512569,4.504208,4.65005,1.872913,1.876009,319.946647,318.922654,95.464883,93.722655,120.848953,118.607257,125.064019,115.892657,105.251166,108.55196,107.508447,104.399778,0.84069,0.79674,-0.32833,-0.3227,-0.26821,-0.33714,-1.01494,238.2041,81.3316,213.7284,121.3878,1.87773,-0.32534,1.92538,-0.33483,1.9567,1.9607,1.93566,1.95963,0.5446,0.54644,0.49006,0.54278,0.04276,0.03997,0.07336,0.03651,0.22082,0.22153,0.16969,0.21687,1.96031,1.96807,0.52749,0.52867,0.03041,0.0255,0.17704,0.17807,45.02,47.52,39.334086,37.471783,41.196388,41.196388,37.471783,41.780733,40.418388,43.530475,42.574897,40.599174,43.873845,44.111293,47.396454,38.885578,45.102056,45.899541,48.918441,47.286016,40.113897,47.279809,43.531424,47.198133,42.03904,40.184794,44.703731,37.278675,39.334664,34.880947,35.788018,39.111071
160.0,MB-5,-0.31634,-0.1712,2.5087,-0.43998,1.98405,-0.32161,1.95307,-0.37097,1.80497,-0.33536,1.80356,-0.33108,96.345511,-0.17762,0.01849,2.0243,-0.67131,-0.6747,-0.6727,-0.67357,-0.99416,1.11507,1.11129,-0.16341,-0.15873,-0.1517,-0.17202,324.1008,63.7786,325.5214,69.8913,1.9052,1.90551,0.5508,0.54961,0.25016,0.25027,0.1704,0.16835,1.97117,1.97194,1.97164,1.97149,0.68444,0.68936,0.68585,0.68716,0.05634,0.06297,0.05782,0.06199,0.04887,0.05122,0.04997,0.04912,1.9739,1.974,0.67335,0.67309,0.04094,0.04055,0.03434,0.03394,2.285038,2.256846,2.255385,2.281486,4.587581,4.554278,4.531219,4.609297,1.871468,1.872063,317.321317,317.58255,94.427109,94.275127,120.105384,121.95774,117.911428,124.174222,104.373887,107.039154,106.187042,105.65107,0.78665,0.7859,-0.68464,-0.68812,-0.68797,-0.68584,-1.02372,252.2929,116.8101,255.0924,109.0189,1.93105,-0.32953,1.93207,-0.32895,1.97271,1.97037,1.97072,1.97223,0.51623,0.51673,0.51781,0.51453,0.03399,0.04497,0.03562,0.04457,0.19891,0.20367,0.19854,0.20359,1.97154,1.97187,0.52167,0.522,0.02581,0.02578,0.18274,0.18298,48.06,47.98,40.462754,40.293454,40.632054,40.632054,40.293454,41.993802,41.890496,42.097107,42.097107,41.890496,38.382747,38.449791,39.466627,37.749553,37.865018,39.139796,38.118366,41.660977,37.176463,39.603377,35.898032,34.462016,38.995144,33.354357,36.780612,27.67325,27.448864,30.117919,25.372126,27.754093
161.0,MB-60,-0.30686,-0.16175,1.7657,-0.33062,1.98268,-0.3081,1.95856,-0.36033,1.79929,-0.32198,1.78657,-0.32407,99.411101,-0.18449,-0.03063,1.9222,-0.33579,-0.32283,-0.25905,-0.2551,-1.00694,1.08564,1.07014,-0.17275,-0.16743,-0.1584,-0.19281,324.708,107.0084,285.0291,145.9487,1.88155,1.8858,0.51571,0.50674,0.3093,0.2914,0.22207,0.23397,1.9547,1.95452,1.94461,1.94365,0.68239,0.68235,0.64366,0.6412,0.06393,0.0712,0.08633,0.08461,0.08708,0.08184,0.03017,0.02832,1.96665,1.96957,0.66109,0.65821,0.04404,0.03622,0.04871,0.04802,2.286609,2.251625,2.230452,2.27047,4.628034,4.586494,4.523361,4.67596,1.878376,1.881076,321.814618,321.795089,94.061561,93.092865,118.651189,119.609229,120.171074,117.042497,104.426063,108.705058,104.760114,104.108815,0.82483,0.78716,-0.32022,-0.30539,-0.27154,-0.26925,-1.02631,246.749,94.0714,190.2091,95.0604,1.88163,-0.32368,1.93117,-0.33485,1.95305,1.95738,1.94393,1.9439,0.53807,0.53504,0.48531,0.48426,0.04327,0.05288,0.05781,0.06038,0.21464,0.21413,0.16674,0.16501,1.96402,1.96959,0.5294,0.52533,0.02894,0.02365,0.17864,0.18135,44.84,48.69,36.681716,35.553047,37.810384,37.810384,35.553047,41.877583,40.147211,44.059917,41.02531,42.277893,46.888036,45.217521,52.648242,39.481526,50.204857,49.809137,49.027062,54.444169,42.433741,53.331575,48.026119,47.392072,50.612563,43.695405,50.404434,42.302259,40.658533,44.890471,41.672638,41.987392
